customer_id,name,state,is_rural,signup_date,age
CUST001566,Neelima Thaman,Madhya Pradesh,False,2025-05-05,33
CUST001567,Nakul Walla,Maharashtra,False,2024-06-30,47
CUST001568,Indira Murty,Madhya Pradesh,True,2024-11-22,26
CUST001569,Kamya Sachar,Rajasthan,False,2025-12-12,59
CUST001570,Ekiya Khosla,Gujarat,True,2025-05-17,27
CUST001571,Keya Kumar,Maharashtra,True,2024-09-05,30
CUST001572,Sneha Sem,Odisha,True,2025-01-20,37
CUST001573,Aadi Banerjee,Assam,True,2025-02-06,46
CUST001574,Amol Vasa,Bihar,True,2024-04-26,21
CUST001575,Chasmum Ahuja,Maharashtra,True,2024-07-23,63
CUST001576,Tristan Kala,Uttar Pradesh,False,2025-07-12,45
CUST001577,Anthony Majumdar,Madhya Pradesh,False,2025-11-29,54
CUST001578,Girindra Barad,Gujarat,True,2024-01-28,30
CUST001579,Ishani Dugal,Karnataka,True,2025-12-26,20
CUST001580,Alka Peri,Bihar,True,2025-03-24,54
CUST001581,Viraj Kunda,Tamil Nadu,True,2025-12-10,36
CUST001582,George Ratta,Gujarat,True,2025-02-22,45
CUST001583,Faras Nair,Karnataka,True,2024-05-22,36
CUST001584,Oscar Sura,Telangana,False,2024-11-06,34
CUST001585,Charita Barad,Maharashtra,False,2024-09-15,35
CUST001586,Farhan Bhalla,Odisha,True,2024-06-06,35
CUST001587,Ijaya Saraf,Tamil Nadu,True,2025-01-21,40
CUST001588,Jai Karan,Rajasthan,True,2025-04-04,57
CUST001589,Lavanya Bhagat,Odisha,False,2025-05-05,26
CUST001590,Benjamin Nagar,Odisha,True,2025-02-14,46
CUST001591,Eta Thakkar,Telangana,True,2025-06-02,59
CUST001592,Michael Bedi,Maharashtra,False,2025-07-10,46
CUST001593,Sanaya Thaman,Maharashtra,True,2025-01-03,19
CUST001594,Tristan Sankaran,Odisha,True,2025-08-31,34
CUST001595,Meera Divan,Gujarat,True,2024-03-28,62
CUST001596,Gayathri Butala,West Bengal,True,2024-09-11,48
CUST001597,Chandran Rastogi,Uttar Pradesh,True,2025-11-11,45
CUST001598,Frederick Rastogi,Uttar Pradesh,True,2024-06-19,60
CUST001599,Kalpit Deshmukh,Assam,True,2025-09-19,56
CUST001600,Rudra Sura,Bihar,True,2025-07-30,47
CUST001601,Rohan Viswanathan,West Bengal,False,2025-11-24,52
CUST001602,Xavier Bora,Bihar,True,2025-02-13,37
CUST001603,Qushi Naik,Tamil Nadu,True,2025-03-16,33
CUST001604,Isaiah Sachdev,Uttar Pradesh,False,2024-01-11,51
CUST001605,Jasmit Pall,Karnataka,False,2024-09-21,31
CUST001606,Ekani Padmanabhan,Uttar Pradesh,False,2025-06-06,43
CUST001607,Dalaja Gara,Punjab,True,2025-07-25,37
CUST001608,Riya Dhingra,Bihar,True,2025-12-05,59
CUST001609,Chaitanya Kaur,Karnataka,False,2024-08-14,41
CUST001610,Kashvi Dugal,Assam,False,2025-01-18,60
CUST001611,Isaiah Bhagat,Madhya Pradesh,True,2025-04-19,35
CUST001612,Manbir Mani,Karnataka,False,2025-12-08,60
CUST001613,Hemal Choudhry,West Bengal,True,2024-06-03,26
CUST001614,Shivani Sinha,West Bengal,False,2024-01-26,36
CUST001615,Garima Kadakia,Madhya Pradesh,False,2024-04-17,37
CUST001616,Samar Virk,Telangana,False,2025-03-01,59
CUST001617,Vasudha Dhaliwal,Madhya Pradesh,False,2024-04-28,47
CUST001618,Krisha Vyas,Gujarat,False,2024-12-22,43
CUST001619,Aadhya Garde,Odisha,True,2024-12-17,48
CUST001620,Bhanumati Iyer,Rajasthan,True,2024-07-30,52
CUST001621,Chatresh Shroff,Uttar Pradesh,True,2025-05-09,20
CUST001622,Ekalinga Rama,Gujarat,True,2025-05-02,57
CUST001623,Jagvi Chokshi,Telangana,False,2025-03-24,46
CUST001624,Brinda Raju,Bihar,True,2024-11-22,23
CUST001625,Lajita Trivedi,Odisha,True,2024-11-03,18
CUST001626,Diya Sundaram,Bihar,True,2025-12-28,41
CUST001627,Quincy Issac,Karnataka,False,2024-01-24,55
CUST001628,Anthony Baral,Maharashtra,True,2025-10-25,51
CUST001629,Dalaja Nath,Rajasthan,True,2025-11-24,24
CUST001630,Maya Dugar,Punjab,True,2024-09-06,28
CUST001631,Idika Pandey,Tamil Nadu,False,2024-06-27,28
CUST001632,Chasmum Keer,Madhya Pradesh,True,2024-06-12,53
CUST001633,David Kurian,Punjab,False,2025-07-27,37
CUST001634,Ayushman Mammen,Jharkhand,True,2025-04-18,33
CUST001635,Max Om,Bihar,True,2025-02-18,22
CUST001636,Laksh Chahal,Tamil Nadu,False,2024-07-07,41
CUST001637,Utkarsh Sahni,Maharashtra,True,2025-10-17,47
CUST001638,Michael Sandhu,Telangana,True,2025-03-18,47
CUST001639,Forum Sen,Jharkhand,True,2024-01-30,56
CUST001640,Samuel Devi,Karnataka,True,2024-07-21,64
CUST001641,Lakshit More,Kerala,True,2025-08-29,54
CUST001642,Qushi Dhillon,Karnataka,True,2025-02-02,50
CUST001643,Eesha Bir,Madhya Pradesh,True,2025-12-22,37
CUST001644,Qarin Nadkarni,Maharashtra,True,2024-07-29,39
CUST001645,Ayushman Nagar,Punjab,False,2025-12-21,58
CUST001646,Nisha Mitter,Maharashtra,False,2025-08-14,38
CUST001647,Anusha Doshi,Kerala,True,2025-07-03,54
CUST001648,Hredhaan Deep,Punjab,True,2025-01-09,44
CUST001649,Atharv Loke,Odisha,True,2024-07-20,55
CUST001650,Vincent Kashyap,Uttar Pradesh,True,2024-04-26,52
CUST001651,Jagrati Buch,West Bengal,True,2025-11-17,55
CUST001652,Krish Thakkar,West Bengal,True,2025-06-24,57
CUST001653,Kashvi Gour,Tamil Nadu,True,2024-11-16,23
CUST001654,Vyanjana Som,Uttar Pradesh,True,2025-02-01,49
CUST001655,Nihal Hans,Jharkhand,True,2025-02-05,33
CUST001656,Bachittar Rege,Karnataka,False,2024-04-26,45
CUST001657,Anamika Sachar,West Bengal,True,2024-12-26,33
CUST001658,Samaksh Jayaraman,Tamil Nadu,False,2025-09-24,44
CUST001659,Peter Sarna,Rajasthan,False,2025-11-20,20
CUST001660,Ekta Shankar,Gujarat,True,2025-09-21,38
CUST001661,Prisha Ravel,Karnataka,True,2024-03-27,55
CUST001662,Lajita Munshi,Jharkhand,True,2024-11-16,55
CUST001663,Balvan Verma,Karnataka,True,2024-09-01,47
CUST001664,Siya Shan,Telangana,True,2024-04-29,39
CUST001665,Yatan Venkataraman,Kerala,False,2025-01-17,36
CUST001666,Balveer Ram,Bihar,True,2025-06-07,48
CUST001667,Ranveer Manne,Jharkhand,True,2025-03-04,37
CUST001668,Mitali Modi,Maharashtra,False,2024-05-21,64
CUST001669,Triya Ganesan,Kerala,False,2025-01-27,36
CUST001670,Chaitaly Bhagat,Tamil Nadu,True,2024-07-09,19
CUST001671,Ubika Seth,Assam,False,2025-10-12,57
CUST001672,Xiti Chowdhury,Assam,True,2025-12-11,56
CUST001673,Krishna Ramaswamy,Kerala,True,2024-06-26,44
CUST001674,Ekiya Seshadri,Punjab,True,2024-06-19,25
CUST001675,Praneel Setty,West Bengal,True,2024-10-22,62
CUST001676,Suhani Chana,Uttar Pradesh,False,2024-07-10,44
CUST001677,Ekiya Gade,Tamil Nadu,True,2025-04-06,32
CUST001678,Gavin Comar,Maharashtra,True,2024-02-24,29
CUST001679,Janani Chada,Odisha,True,2024-01-10,64
CUST001680,Yasti Dutta,Tamil Nadu,True,2024-05-19,31
CUST001681,Lajita Bassi,Telangana,True,2025-01-28,24
CUST001682,Gautami Doctor,Madhya Pradesh,True,2025-06-01,34
CUST001683,Maanav Gola,Kerala,False,2025-05-21,43
CUST001684,Oni Morar,Maharashtra,True,2025-12-02,54
CUST001685,Sanaya Mani,Assam,True,2025-03-01,37
CUST001686,Jacob Deep,Jharkhand,True,2025-05-15,27
CUST001687,Aarush Kulkarni,Karnataka,True,2024-03-25,36
CUST001688,Tara Tank,Gujarat,True,2024-02-01,35
CUST001689,Abdul Tak,Punjab,False,2024-10-26,47
CUST001690,Teerth Soni,Bihar,False,2024-10-08,47
CUST001691,Nimrat Sathe,Karnataka,True,2025-07-04,42
CUST001692,Abeer Konda,Tamil Nadu,True,2024-06-21,41
CUST001693,Sarthak Bawa,Maharashtra,False,2025-08-02,27
CUST001694,Manbir Bhakta,Tamil Nadu,True,2025-07-16,19
CUST001695,Balhaar Dhillon,Uttar Pradesh,True,2024-04-25,55
CUST001696,Chanchal Narula,Uttar Pradesh,True,2024-04-26,49
CUST001697,Chandran Chopra,Maharashtra,False,2025-07-10,52
CUST001698,Pranav Edwin,Telangana,True,2025-07-09,54
CUST001699,Peter Shah,Karnataka,False,2025-03-27,24
CUST001700,Balendra Chander,Telangana,False,2024-08-11,24
CUST001701,Ekantika Pillay,Rajasthan,True,2024-04-14,44
CUST001702,Ekansh Sane,West Bengal,False,2024-09-10,27
CUST001703,Brinda Sinha,Karnataka,False,2024-02-03,50
CUST001704,Jairaj Maharaj,Rajasthan,True,2024-09-26,60
CUST001705,Odika Vohra,Maharashtra,True,2024-03-30,24
CUST001706,Shaurya Bhardwaj,Madhya Pradesh,True,2024-04-30,23
CUST001707,Gagan Sule,Bihar,True,2024-08-02,23
CUST001708,Prisha Nadig,Gujarat,True,2025-12-06,30
CUST001709,Irya Dayal,Madhya Pradesh,True,2025-12-28,30
CUST001710,Zinal Tank,Maharashtra,True,2025-10-09,19
CUST001711,Pranit Kaul,Uttar Pradesh,False,2024-06-18,36
CUST001712,Rishi Agarwal,Punjab,True,2024-05-22,36
CUST001713,Arjun Shroff,Rajasthan,True,2024-07-30,55
CUST001714,Sarthak Sachdeva,Uttar Pradesh,True,2025-08-06,19
CUST001715,Chakradev Nath,Telangana,True,2025-06-29,43
CUST001716,Simon Apte,Uttar Pradesh,True,2025-09-03,23
CUST001717,Baghyawati Kumar,Odisha,True,2024-06-21,37
CUST001718,Darika Mital,Telangana,True,2025-12-21,40
CUST001719,Abeer Comar,Bihar,False,2024-10-23,32
CUST001720,Harita Randhawa,Maharashtra,False,2024-09-30,23
CUST001721,Parth Hari,Maharashtra,True,2025-11-26,45
CUST001722,Hamsini Srinivas,West Bengal,False,2024-05-18,52
CUST001723,Balendra Deshpande,Maharashtra,False,2024-03-01,28
CUST001724,Nachiket Sharma,Odisha,True,2025-11-02,25
CUST001725,Turvi Sachdev,Uttar Pradesh,False,2025-12-19,41
CUST001726,Chandani Mutti,Karnataka,False,2024-09-12,38
CUST001727,Sathvik Narula,Telangana,True,2025-12-29,53
CUST001728,Dominic Dixit,Kerala,True,2024-09-10,24
CUST001729,Azaan Nori,Gujarat,True,2025-05-16,22
CUST001730,Noah Ramachandran,West Bengal,True,2025-08-14,46
CUST001731,Jackson Morar,Madhya Pradesh,False,2024-10-02,33
CUST001732,Azad Magar,Karnataka,True,2025-02-28,23
CUST001733,Gabriel Taneja,Rajasthan,False,2025-04-07,31
CUST001734,Kamya Seth,Maharashtra,False,2025-10-10,19
CUST001735,Tarak Vohra,Assam,True,2025-02-16,42
CUST001736,Parth Choudhury,Rajasthan,False,2024-10-11,48
CUST001737,Baljiwan Jaggi,Bihar,True,2025-04-10,30
CUST001738,Sachi Toor,Tamil Nadu,True,2024-12-01,35
CUST001739,Vasudha Tella,Rajasthan,False,2024-01-03,34
CUST001740,Ranveer Oak,Kerala,True,2025-04-14,62
CUST001741,Dayita Narang,Odisha,True,2025-11-11,45
CUST001742,Guneet Varty,Punjab,False,2024-03-05,29
CUST001743,Samesh Bansal,Uttar Pradesh,False,2025-02-11,52
CUST001744,Lila Vig,Rajasthan,True,2025-03-15,39
CUST001745,Aayush Mukhopadhyay,Rajasthan,False,2025-05-21,56
CUST001746,Gagan Nath,Uttar Pradesh,False,2024-11-26,18
CUST001747,Chakradhar Chauhan,West Bengal,True,2024-12-11,54
CUST001748,Arin Muni,Punjab,True,2025-08-14,38
CUST001749,Ekani Iyer,Maharashtra,False,2025-08-02,18
CUST001750,Bhavini Malhotra,Karnataka,True,2024-12-17,21
CUST001751,Ridhi Dalal,Bihar,True,2024-02-17,49
CUST001752,Manthan Dugar,Uttar Pradesh,True,2025-10-03,18
CUST001753,Ishwar Aurora,Bihar,False,2024-01-17,30
CUST001754,Samuel Palla,Telangana,True,2024-06-10,63
CUST001755,Anika Dhaliwal,Punjab,True,2025-04-12,64
CUST001756,Yash Garg,Telangana,True,2025-03-14,34
CUST001757,Deepa Nigam,Karnataka,False,2025-12-06,29
CUST001758,Chandresh De,Maharashtra,True,2025-10-27,24
CUST001759,Urishilla Bedi,Karnataka,True,2024-06-11,20
CUST001760,Leela Bhagat,Rajasthan,False,2024-04-05,43
CUST001761,Pooja Ramanathan,Kerala,True,2025-01-04,48
CUST001762,Sanaya Parekh,Maharashtra,False,2024-03-25,53
CUST001763,Gaurangi Hora,Karnataka,False,2025-11-11,43
CUST001764,Udyati Deep,Maharashtra,False,2024-06-18,20
CUST001765,Upadhriti Chatterjee,West Bengal,True,2025-02-09,61
CUST001766,Dayita Shroff,Odisha,False,2024-11-08,45
CUST001767,Vincent Kapur,Rajasthan,False,2025-03-15,61
CUST001768,Aarna Patla,Tamil Nadu,False,2024-04-03,34
CUST001769,Qadim Narayanan,Tamil Nadu,True,2024-01-02,55
CUST001770,Sudiksha Sura,Rajasthan,False,2025-05-03,64
CUST001771,Dhruv Soman,Punjab,True,2024-05-15,47
CUST001772,Indali Srinivas,Assam,True,2024-08-19,19
CUST001773,Onkar Mandal,Jharkhand,True,2025-11-27,25
CUST001774,Joshua Trivedi,Punjab,False,2024-01-10,31
CUST001775,Nidra Chhabra,West Bengal,True,2025-12-13,54
CUST001776,Ekavir Mittal,Odisha,True,2024-05-03,52
CUST001777,Nandini Sachdev,Rajasthan,False,2025-12-11,59
CUST001778,Yagnesh Dutt,Bihar,True,2025-05-04,56
CUST001779,Leena Bhatti,Kerala,True,2024-08-22,28
CUST001780,Sathvik Sankar,Uttar Pradesh,True,2024-04-01,32
CUST001781,Hema Keer,Assam,True,2024-04-15,19
CUST001782,Faras Sur,Rajasthan,False,2025-01-11,54
CUST001783,Ubika Nanda,Madhya Pradesh,False,2024-05-20,60
CUST001784,Sai Goda,Madhya Pradesh,True,2024-05-16,49
CUST001785,Nidra Boase,Assam,False,2025-11-24,57
CUST001786,Ladli Narang,Madhya Pradesh,True,2024-03-11,30
CUST001787,Darsh Chana,Gujarat,True,2025-07-30,60
CUST001788,Liam Acharya,Uttar Pradesh,True,2025-09-16,34
CUST001789,Manthan Sethi,Karnataka,True,2024-06-17,32
CUST001790,Madhavi Sekhon,Maharashtra,True,2024-12-25,50
CUST001791,Samesh Nadig,Odisha,True,2025-10-05,33
CUST001792,Daksha Saran,Karnataka,True,2025-02-25,30
CUST001793,Gaurav Anand,Madhya Pradesh,True,2025-12-04,39
CUST001794,Joshua Menon,Uttar Pradesh,True,2024-08-10,40
CUST001795,Kala Bera,Uttar Pradesh,True,2024-04-12,53
CUST001796,Jagrati Choudhary,Odisha,False,2024-05-06,60
CUST001797,Azaan Keer,Uttar Pradesh,False,2025-01-28,27
CUST001798,Meera Nadkarni,Uttar Pradesh,True,2025-03-15,34
CUST001799,Nidra Raj,Uttar Pradesh,False,2024-05-23,47
CUST001800,Siddharth Ghose,Telangana,False,2024-10-10,30
CUST001801,Liam Guha,Odisha,True,2024-03-27,47
CUST001802,Jagvi Sahni,Tamil Nadu,True,2025-07-20,63
CUST001803,Bhavya Dass,West Bengal,False,2025-09-06,47
CUST001804,Advay Bora,Tamil Nadu,True,2024-10-18,24
CUST001805,Maanas Sur,Punjab,False,2025-11-05,27
CUST001806,Laban Chad,Madhya Pradesh,False,2024-07-29,52
CUST001807,Ojasvi Shah,Bihar,False,2025-09-13,19
CUST001808,Pranit Sha,Maharashtra,False,2024-07-12,47
CUST001809,Shivani Rajagopalan,Maharashtra,True,2024-10-29,36
CUST001810,Upkaar Grewal,Madhya Pradesh,True,2024-02-25,56
CUST001811,Abhimanyu Tara,Punjab,False,2025-05-21,54
CUST001812,Yachana Luthra,West Bengal,True,2024-04-25,20
CUST001813,Jeevika Bandi,Uttar Pradesh,False,2025-05-26,42
CUST001814,Vasudha Pillay,Uttar Pradesh,False,2025-08-31,51
CUST001815,Vasatika Buch,Telangana,False,2025-06-24,39
CUST001816,Ati Shroff,West Bengal,True,2025-01-04,55
CUST001817,Gaurang Korpal,Punjab,True,2024-05-15,31
CUST001818,Faras Zacharia,Madhya Pradesh,True,2025-08-05,56
CUST001819,Chatresh Oza,Tamil Nadu,True,2025-01-09,19
CUST001820,Upasna Setty,Bihar,False,2025-11-30,49
CUST001821,Garima Sama,Maharashtra,False,2025-04-27,60
CUST001822,Chaitaly Mann,Gujarat,False,2024-01-18,20
CUST001823,Balendra Modi,Punjab,True,2024-03-10,58
CUST001824,Darsh Solanki,Madhya Pradesh,True,2024-09-25,25
CUST001825,Charan Manne,Karnataka,False,2024-02-10,43
CUST001826,Bhavini Sundaram,Uttar Pradesh,True,2025-02-11,49
CUST001827,Jonathan Tiwari,Telangana,True,2024-10-20,28
CUST001828,Arunima Krishnan,Punjab,False,2025-12-30,18
CUST001829,Avni Maharaj,West Bengal,False,2025-03-01,32
CUST001830,Akshay Choudhury,Telangana,True,2025-12-19,21
CUST001831,Matthew Sekhon,Gujarat,False,2024-03-25,21
CUST001832,Parth Lal,Gujarat,True,2025-07-03,45
CUST001833,Vedhika Golla,Punjab,False,2025-09-22,27
CUST001834,Hemal Chad,Kerala,True,2024-10-11,28
CUST001835,Mitesh Tandon,Madhya Pradesh,True,2024-11-13,40
CUST001836,Leela Khanna,Maharashtra,False,2025-06-07,64
CUST001837,Oliver Kade,Tamil Nadu,True,2024-06-08,20
CUST001838,Chatura Lalla,Jharkhand,False,2024-11-30,56
CUST001839,Charles Ganesh,Bihar,False,2025-08-23,56
CUST001840,Mohini Soni,Tamil Nadu,False,2025-10-27,34
CUST001841,Vamakshi Walia,Rajasthan,False,2024-03-08,39
CUST001842,Ladli Ramakrishnan,Rajasthan,True,2025-12-16,44
CUST001843,Adweta Dhillon,Gujarat,False,2024-09-01,33
CUST001844,Advik Mani,Jharkhand,True,2024-09-07,33
CUST001845,Lavanya Mutti,Bihar,True,2025-03-20,57
CUST001846,Gunbir Wali,Maharashtra,False,2025-04-09,20
CUST001847,Rachana Mahajan,Bihar,True,2025-09-15,64
CUST001848,Anamika Loke,Assam,True,2024-11-12,50
CUST001849,Aadhya Raman,Madhya Pradesh,True,2024-06-28,59
CUST001850,Wyatt Hayer,West Bengal,False,2024-01-13,19
CUST001851,Pranit Munshi,Kerala,False,2025-12-19,56
CUST001852,Abhiram Bir,Assam,True,2024-06-16,63
CUST001853,Nisha Chaudhari,Kerala,True,2024-12-21,44
CUST001854,Sanaya Panchal,Jharkhand,False,2025-06-13,32
CUST001855,Bhanumati Krishnamurthy,Bihar,True,2024-06-19,24
CUST001856,Bahadurjit Bajwa,Punjab,True,2024-05-09,62
CUST001857,Dakshesh Kalla,Rajasthan,True,2024-04-30,59
CUST001858,Jagdish Chadha,Kerala,True,2024-12-09,26
CUST001859,Keya Goyal,Odisha,True,2024-10-05,58
CUST001860,Qarin Kulkarni,Punjab,False,2024-03-06,23
CUST001861,Unni Borra,Madhya Pradesh,True,2025-12-30,29
CUST001862,Aradhana Sane,Bihar,False,2025-10-04,47
CUST001863,Aarini Edwin,Karnataka,False,2025-05-23,37
CUST001864,Aradhana Bhatia,Telangana,False,2025-06-07,37
CUST001865,Lipika Natarajan,Jharkhand,True,2024-02-26,63
CUST001866,Aarna Lanka,Uttar Pradesh,True,2025-08-03,44
CUST001867,Ridhi Boase,Maharashtra,True,2025-01-11,37
CUST001868,Sai Ramaswamy,Maharashtra,False,2024-09-18,24
CUST001869,Vyanjana Chopra,Odisha,True,2025-08-10,57
CUST001870,Raagini Kamdar,Kerala,True,2024-08-21,57
CUST001871,Riya Lad,Bihar,True,2024-01-03,47
CUST001872,Bakhshi Bora,Karnataka,True,2024-01-13,25
CUST001873,Zashil Sehgal,Kerala,True,2024-02-17,19
CUST001874,Widisha Dixit,Odisha,True,2025-01-07,31
CUST001875,Baljiwan Ramakrishnan,Karnataka,True,2024-06-02,27
CUST001876,Max Narayan,Gujarat,True,2024-02-06,35
CUST001877,Aarush Varma,Karnataka,True,2025-11-02,35
CUST001878,Vanya Sarin,West Bengal,False,2024-08-17,33
CUST001879,Ekaraj Zachariah,Gujarat,True,2024-09-11,22
CUST001880,Aarush Rajagopalan,Odisha,True,2024-11-23,48
CUST001881,Jairaj Wason,Assam,True,2024-03-20,54
CUST001882,Gauri Mitter,Madhya Pradesh,True,2025-01-16,37
CUST001883,Christopher Chana,Punjab,False,2025-05-29,40
CUST001884,Harini Buch,Maharashtra,True,2024-07-02,49
CUST001885,Bimala Jain,Rajasthan,False,2025-06-12,59
CUST001886,Balveer Rajagopalan,Uttar Pradesh,False,2025-02-14,34
CUST001887,Chandani Ramakrishnan,Bihar,False,2025-04-21,30
CUST001888,Jagrati Sur,Odisha,True,2024-11-14,30
CUST001889,Raksha Gupta,Telangana,True,2024-03-29,34
CUST001890,Balendra Hans,Maharashtra,False,2025-04-12,32
CUST001891,William Suresh,Tamil Nadu,True,2025-01-12,43
CUST001892,Dev Zachariah,Punjab,False,2024-10-25,61
CUST001893,Xalak Walla,Bihar,False,2024-11-07,45
CUST001894,Amol Bansal,Karnataka,False,2024-09-05,59
CUST001895,Daksh Nazareth,Odisha,True,2025-01-12,62
CUST001896,Nidra Dani,Gujarat,False,2025-05-20,47
CUST001897,Tara Yadav,Bihar,False,2025-07-13,60
CUST001898,Viraj Bora,Tamil Nadu,False,2024-06-03,52
CUST001899,Lohit Suresh,Punjab,True,2025-02-23,39
CUST001900,Urishilla Bath,Karnataka,True,2024-08-26,27
CUST001901,Kalpit Atwal,Uttar Pradesh,True,2024-12-20,28
CUST001902,Chandresh Mohanty,Punjab,True,2025-12-11,55
CUST001903,Tanmayi Garde,Uttar Pradesh,True,2024-12-09,50
CUST001904,Hitesh Comar,Odisha,False,2025-11-04,23
CUST001905,Thomas Bhatnagar,Bihar,True,2024-11-10,54
CUST001906,Pooja Nazareth,Telangana,False,2024-07-29,24
CUST001907,Ekta Dara,Tamil Nadu,True,2024-08-31,61
CUST001908,Ekanta Kala,West Bengal,True,2025-05-18,29
CUST001909,Oscar Nayak,Maharashtra,True,2024-05-25,24
CUST001910,Jai Mahal,West Bengal,True,2024-04-05,19
CUST001911,Ojasvi Ganguly,Assam,False,2024-08-25,18
CUST001912,Nitesh Sarna,Telangana,True,2025-02-26,40
CUST001913,Banjeet Deol,Tamil Nadu,True,2025-04-14,42
CUST001914,Krisha Dugar,Rajasthan,True,2025-08-17,35
CUST001915,Vidhi Buch,Odisha,False,2025-06-01,61
CUST001916,Abhimanyu Gola,Assam,True,2025-10-14,24
CUST001917,Bhanumati Saha,Gujarat,True,2024-03-17,20
CUST001918,Jonathan Jhaveri,Tamil Nadu,True,2025-08-04,46
CUST001919,Anika Virk,Tamil Nadu,True,2025-03-21,27
CUST001920,Nisha Khare,Odisha,True,2024-08-30,60
CUST001921,Baljiwan Gole,Uttar Pradesh,False,2024-09-24,22
CUST001922,Gaurang Mitra,Gujarat,True,2025-02-06,51
CUST001923,Omya Agrawal,Tamil Nadu,True,2024-11-21,25
CUST001924,Rehaan Dalal,Punjab,True,2024-10-05,31
CUST001925,Janaki Zacharia,Maharashtra,True,2024-03-17,57
CUST001926,Ucchal Joshi,Gujarat,True,2024-05-19,23
CUST001927,Chatresh Hari,Rajasthan,False,2024-04-21,18
CUST001928,Manthan Som,Madhya Pradesh,False,2024-04-18,50
CUST001929,Patrick Dutta,Uttar Pradesh,False,2025-04-05,57
CUST001930,Chatura Patla,Gujarat,False,2024-11-17,28
CUST001931,Shaurya Saran,Gujarat,True,2024-05-03,41
CUST001932,Gaurika Setty,Gujarat,True,2025-01-01,27
CUST001933,Hemang Ben,Gujarat,True,2025-04-07,61
CUST001934,Nakul Balakrishnan,Madhya Pradesh,True,2025-04-19,40
CUST001935,Yutika D’Alia,Kerala,True,2024-05-02,33
CUST001936,Wahab Saxena,West Bengal,True,2024-06-10,54
CUST001937,Oni Issac,Kerala,False,2025-12-22,33
CUST001938,Victor Choudhary,Karnataka,False,2024-02-11,61
CUST001939,Vedant Chaudhari,Uttar Pradesh,False,2024-12-01,48
CUST001940,Nitara Iyengar,Uttar Pradesh,False,2024-04-03,23
CUST001941,Thomas Borah,West Bengal,True,2024-12-30,47
CUST001942,Vedhika Bhagat,Punjab,True,2025-06-09,54
CUST001943,Maanav Kalita,Odisha,False,2025-11-24,18
CUST001944,Pranav Ram,Punjab,True,2024-09-23,59
CUST001945,Laban Shankar,Karnataka,True,2024-02-01,42
CUST001946,Jagrati Madan,Rajasthan,True,2025-04-08,63
CUST001947,Gautami Datta,Maharashtra,True,2025-07-17,38
CUST001948,Darpan Mand,West Bengal,True,2024-04-06,52
CUST001949,Indrajit Shroff,Rajasthan,True,2024-04-14,55
CUST001950,Omya Garg,Uttar Pradesh,True,2024-05-04,22
CUST001951,Thomas Merchant,Bihar,False,2024-03-04,29
CUST001952,Onkar Karpe,Gujarat,True,2024-05-13,22
CUST001953,Nisha Vig,Odisha,True,2025-02-14,26
CUST001954,Tarak Solanki,Telangana,True,2025-12-03,61
CUST001955,Arya Atwal,Jharkhand,True,2025-10-22,26
CUST001956,Yatin Kota,Madhya Pradesh,False,2025-08-19,52
CUST001957,Radha Kapadia,Rajasthan,False,2024-09-22,18
CUST001958,Abdul Sahni,Madhya Pradesh,False,2024-01-23,64
CUST001959,Banjeet Singhal,Punjab,True,2024-07-21,27
CUST001960,Pavani Wali,Maharashtra,True,2025-03-30,63
CUST001961,Varenya Chaudhari,Tamil Nadu,True,2024-04-04,56
CUST001962,Warhi Khosla,Kerala,True,2024-05-05,53
CUST001963,Advik Ray,Tamil Nadu,True,2025-04-17,54
CUST001964,Kevin Parmer,Gujarat,True,2024-06-21,52
CUST001965,William Chana,Gujarat,True,2025-03-19,34
CUST001966,Varsha Mody,Bihar,False,2025-05-23,30
CUST001967,Tripti Bajwa,Tamil Nadu,True,2025-01-26,23
CUST001968,Ubika Devi,West Bengal,False,2024-06-25,54
CUST001969,Qasim Prabhakar,Uttar Pradesh,True,2024-08-07,49
CUST001970,Aarav Bobal,Uttar Pradesh,True,2024-10-08,28
CUST001971,Gaurangi Wali,Kerala,False,2025-04-01,34
CUST001972,Chaman Sandhu,West Bengal,False,2024-02-05,22
CUST001973,Sarthak Buch,Karnataka,True,2025-09-26,23
CUST001974,Christopher Varma,West Bengal,True,2024-09-08,27
CUST001975,Charan Choudhry,Jharkhand,True,2024-10-29,50
CUST001976,Jasmit Shroff,West Bengal,True,2025-02-25,47
CUST001977,Jasmit Peri,Rajasthan,False,2025-05-05,38
CUST001978,Ekalinga Jayaraman,Assam,False,2024-03-30,59
CUST001979,Gaurika Khare,Kerala,False,2025-01-27,34
CUST001980,Vanya Kadakia,Bihar,True,2025-03-05,44
CUST001981,Ekani Pandit,Punjab,True,2025-10-20,20
CUST001982,Yahvi Sampath,Rajasthan,True,2024-09-12,46
CUST001983,Chatura Bhatnagar,Rajasthan,False,2025-07-10,19
CUST001984,Hemani Sethi,Maharashtra,False,2025-01-26,46
CUST001985,Yachana Vyas,Uttar Pradesh,True,2025-05-06,53
CUST001986,Upma Wali,Odisha,True,2025-05-11,51
CUST001987,Siya Pillai,Karnataka,True,2025-08-02,54
CUST001988,Raghav Shankar,Rajasthan,True,2024-11-25,59
CUST001989,Faris Raman,Odisha,False,2024-10-03,18
CUST001990,Bhavya Bose,Punjab,True,2024-01-27,43
CUST001991,Nitesh Majumdar,Maharashtra,True,2025-09-03,18
